date,year,month,DisposablePersonalIncome_L1q,DisposablePersonalIncome_0q,DisposablePersonalIncome_F1q,DisposablePersonalIncome_F2q,DisposablePersonalIncome_F3q,DisposablePersonalIncome_F4q,DisposablePersonalIncome_F5q,DisposablePersonalIncome_F6q,DisposablePersonalIncome_F7q,Drtbillcpi_L1q,Drtbillcpi_0q,Drtbillcpi_F1q,Drtbillcpi_F2q,Drtbillcpi_F3q,Drtbillcpi_F4q,Drtbillcpi_F5q,Drtbillcpi_F6q,Drtbillcpi_F7q,Drtbillpce_L1q,Drtbillpce_0q,Drtbillpce_F1q,Drtbillpce_F2q,Drtbillpce_F3q,Drtbillpce_F4q,Drtbillpce_F5q,Drtbillpce_F6q,Drtbillpce_F7q,Drtbillpgdp_L1q,Drtbillpgdp_0q,Drtbillpgdp_F1q,Drtbillpgdp_F2q,Drtbillpgdp_F3q,Drtbillpgdp_F4q,Drtbillpgdp_F5q,Drtbillpgdp_F6q,Drtbillpgdp_F7q,DGNPDeflator_L1q,DGNPDeflator_0q,DGNPDeflator_F1q,DGNPDeflator_F2q,DGNPDeflator_F3q,DGNPDeflator_F4q,DGNPDeflator_F5q,DGNPDeflator_F6q,DGNPDeflator_F7q,DRealGNP_L1q,DRealGNP_0q,DRealGNP_F1q,DRealGNP_F2q,DRealGNP_F3q,DRealGNP_F4q,DRealGNP_F5q,DRealGNP_F6q,DRealGNP_F7q,DCorpAaaBonds_L1q,DCorpAaaBonds_0q,DCorpAaaBonds_F1q,DCorpAaaBonds_F2q,DCorpAaaBonds_F3q,DCorpAaaBonds_F4q,DCorpAaaBonds_F5q,DCorpAaaBonds_F6q,DCorpAaaBonds_F7q,DChangeInPrivateInventory_L1q,DChangeInPrivateInventory_0q,DChangeInPrivateInventory_F1q,DChangeInPrivateInventory_F2q,DChangeInPrivateInventory_F3q,DChangeInPrivateInventory_F4q,DChangeInPrivateInventory_F5q,DChangeInPrivateInventory_F6q,DChangeInPrivateInventory_F7q,DCivilianUnemploymentRate_L1q,DCivilianUnemploymentRate_0q,DCivilianUnemploymentRate_F1q,DCivilianUnemploymentRate_F2q,DCivilianUnemploymentRate_F3q,DCivilianUnemploymentRate_F4q,DCivilianUnemploymentRate_F5q,DCivilianUnemploymentRate_F6q,DCivilianUnemploymentRate_F7q,DCPI_L1q,DCPI_0q,DCPI_F1q,DCPI_F2q,DCPI_F3q,DCPI_F4q,DCPI_F5q,DCPI_F6q,DCPI_F7q,DDisposablePersonalIncome_L1q,DDisposablePersonalIncome_0q,DDisposablePersonalIncome_F1q,DDisposablePersonalIncome_F2q,DDisposablePersonalIncome_F3q,DDisposablePersonalIncome_F4q,DDisposablePersonalIncome_F5q,DDisposablePersonalIncome_F6q,DDisposablePersonalIncome_F7q,DGDPPriceIndex_L1q,DGDPPriceIndex_0q,DGDPPriceIndex_F1q,DGDPPriceIndex_F2q,DGDPPriceIndex_F3q,DGDPPriceIndex_F4q,DGDPPriceIndex_F5q,DGDPPriceIndex_F6q,DGDPPriceIndex_F7q,DIP_L1q,DIP_0q,DIP_F1q,DIP_F2q,DIP_F3q,DIP_F4q,DIP_F5q,DIP_F6q,DIP_F7q,DNetExport_L1q,DNetExport_0q,DNetExport_F1q,DNetExport_F2q,DNetExport_F3q,DNetExport_F4q,DNetExport_F5q,DNetExport_F6q,DNetExport_F7q,DPCE_L1q,DPCE_0q,DPCE_F1q,DPCE_F2q,DPCE_F3q,DPCE_F4q,DPCE_F5q,DPCE_F6q,DPCE_F7q,DPPI_L1q,DPPI_0q,DPPI_F1q,DPPI_F2q,DPPI_F3q,DPPI_F4q,DPPI_F5q,DPPI_F6q,DPPI_F7q,DRealGDP_L1q,DRealGDP_0q,DRealGDP_F1q,DRealGDP_F2q,DRealGDP_F3q,DRealGDP_F4q,DRealGDP_F5q,DRealGDP_F6q,DRealGDP_F7q,Dtbill_L1q,Dtbill_0q,Dtbill_F1q,Dtbill_F2q,Dtbill_F3q,Dtbill_F4q,Dtbill_F5q,Dtbill_F6q,Dtbill_F7q,Dtbond_L1q,Dtbond_0q,Dtbond_F1q,Dtbond_F2q,Dtbond_F3q,Dtbond_F4q,Dtbond_F5q,Dtbond_F6q,Dtbond_F7q
1982-08-01,1982,8,,,,,,,,,,,,-0.89999962,-0.30000067,-0.30000019,-0.49999952,-0.40000057,,,,,,,,,,,,,,,,,,,,,,0.1,-0.099999905,0,0,0,0.19999981,,,,-1.1,0,0.20000005,0.10000014,0.099999905,0.099999905,,,,-0.30000001,-0.30000019,-0.30000019,-0.19999981,-0.10000038,-0.29999924,,,,,,,,,,,,,0.10000038,0.099999428,0.19999981,0.10000038,-0.099999428,0.20000076,,,,1.2000003,0,-0.099999905,0,0.099999905,0.10000038,,,,,,,,,,,,,,,,,,,,,,-4.3999996,0.099999905,0.80000019,0.30000019,0.29999971,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.89999962,-0.40000057,-0.30000019,-0.39999962,-0.30000019,,,,,,,,,,,
1982-09-01,1982,9,,,,,,,,,,,,-1.2999997,-1.3000002,-1.0999999,-1,-0.89999962,,,,,,,,,,,,,,,,,,,,,,0.1,-0.20000029,-0.099999905,-0.099999905,-0.099999905,0,,,,-0.69999999,0,0.39999986,0.20000005,0.39999986,0.099999905,,,,-0.2,-0.5,-0.5,-0.39999962,-0.39999962,-0.30000019,,,,,,,,,,,,,0.19999981,0.20000076,0.19999981,0.19999981,0.099999428,0.099999428,,,,0.29999971,-0.4000001,-0.19999981,-0.099999905,0,0,,,,,,,,,,,,,,,,,,,,,,-4.4000001,-0.30000019,0.5999999,1.1999998,1.3000002,0.29999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6999998,-1.5,-1.1999998,-1,-0.89999962,,,,,,,,,,,
1982-10-01,1982,10,,,,,,,,,,,-0.20000029,-0.89999962,-0.79999924,-0.69999981,-1,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.4000001,-0.30000019,-0.30000019,-0.20000029,-0.39999962,,,,-1,-1.1000001,-0.099999905,0.29999995,0.20000029,0.20000029,,,,-0.1,-0.39999962,-0.5,-0.60000038,-0.60000038,-0.60000038,,,,,,,,,,,,,0.099999428,0.29999924,0.30000019,0.30000019,0.30000019,0.19999981,,,,-0.29999971,-0.70000029,-0.30000019,-0.30000019,-0.30000019,-0.10000038,,,,,,,,,,,,,,,,,,,,,,-2.2,-3.1999998,-0.4000001,0.70000029,-0.099999905,0.70000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.90000057,-1.1999998,-1.0999994,-1,-1.1000004,,,,,,,,,,,,
1982-11-01,1982,11,,,,,,,,,,,0.29999995,-0.29999971,-0.60000038,-0.50000048,-0.29999971,,,,,,,,,,,,,,,,,,,,,,,-0.29999971,-0.29999971,-0.19999981,-0.19999981,0,,,,,-1.0999999,-0.10000014,0.29999995,0.29999971,0.29999971,,,,,-1,-0.89999962,-0.69999981,-0.69999981,-0.69999981,,,,,,,,,,,,,,0.30000019,0.30000019,0.30000019,0.30000019,0.30000019,,,,,-0.99999976,-0.4000001,-0.099999905,-0.099999905,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,-3.7,-0.69999981,0.099999905,0.69999981,0.5999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.69999981,-0.69999981,-0.70000029,-0.60000038,-0.39999962,,,,,,,,,,,,
1982-12-01,1982,12,,,,,,,,,,,-0.099999666,-0.00000047683716,0.20000029,0.099999905,0.099999428,,,,,,,,,,,,,,,,,,,,,,,-0.099999905,-0.20000029,-0.20000029,-0.099999905,-0.10000038,,,,,-1,-0.29999995,0.099999905,0.10000038,0.10000038,,,,,-0.40000057,-0.40000057,-0.5,-0.39999962,-0.39999962,,,,,,,,,,,,,,0.40000057,0.39999962,0.30000019,0.30000019,0.30000019,,,,,0.20000005,-0.099999905,-0.30000019,-0.19999981,-0.19999981,,,,,,,,,,,,,,,,,,,,,,,-4.4000001,-0.9000001,0.099999905,0.30000019,0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000038,-0.10000038,-0.099999905,-0.099999905,-0.10000038,,,,,,,,,,,,
1983-01-01,1983,1,,,,,,,,,,0.5,0.30000019,-0.20000029,,-0.20000029,,,,,,,,,,,,,,,,,,,,,,,-0.20000029,0,-0.099999905,-0.20000009,-0.19999981,,,,,-2.2,-0.29999995,-0.099999905,-0.00000019073487,0,,,,,,,,,,,,,,,,,,,,,,,0.099999428,0.40000039,0.39999962,0.39999962,0.39999962,,,,,-0.4000001,-0.4000001,0,0,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,-1,-0.19999981,0.20000029,0.099999428,0.30000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099999905,-0.099999808,-0.20000029,,-0.30000019,,,,,,,,,,,,,
1983-02-01,1983,2,,,,,,,,,,,1.0999999,0.39999962,,0.10000038,0,0.10000038,-0.099999905,-0.10000038,,,,,,,,,,,,,,,,,,,,-0.29999971,-0.19999981,-0.1,-0.19999981,0,0.099999905,0,0,,1.0999999,0.30000019,-0.1,0.099999905,-0.19999981,0.099999905,0.099999905,0.10000038,,,,,,,,,,,-3.8000002,-0.5,-0.29999971,-0.10000038,-0.19999981,0.5,1.0999994,1,,0,0,0,0,0.19999981,0.099999428,0.099999428,0,,-1,-0.29999971,-0.20000029,0,0.099999905,0,0.099999905,0,,,,,,,,,,,,,,,,,,,,0,0.59999943,0.40000057,0.30000019,-0.20000029,0.5,0.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.099999905,,0.10000038,0.099999905,0.10000038,0,-0.10000038,,,,,,,,,
1983-03-01,1983,3,,,,,,,,,,,1.4000001,0.60000038,,0.30000019,0.30000019,0.20000029,0.40000057,0.4000001,,,,,,,,,,,,,,,,,,,,-0.4000001,-0.30000019,-0.2,-0.10000038,-0.20000029,-0.19999981,-0.19999981,-0.20000029,,0.30000019,-0.10000038,0.40000001,0.19999981,0.099999905,0.099999905,0.099999905,0,,,,,,,,,,,0.30000019,-0.5,-0.80000019,-0.39999962,-0.80000019,-0.19999981,-0.69999981,-0.79999924,,-0.30000001,-0.19999981,-0.19999981,-0.19999981,-0.19999981,-0.099999428,-0.19999981,-0.099999428,,-1.3,-0.60000038,-0.19999981,-0.20000029,-0.30000019,-0.20000029,-0.30000019,-0.29999971,,,,,,,,,,,,,,,,,,,,0.89999962,-0.099999428,0.39999962,0.19999981,0.20000029,0,0.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.099999905,0,0,0.10000038,0.10000038,,,,,,,,,
1983-04-01,1983,4,,,,,,,,,,1.5,-0.5,,0.099999905,0,-0.00000047683716,0.099999905,0.19999981,,,,,,,,,,,,,,,,,,,,-0.5,0.5,-0.30000001,-0.29999971,-0.19999981,-0.20000029,-0.20000029,-0.19999981,,0,0,0,-0.19999981,0.29999971,0.099999905,0.20000029,0.19999981,,,,,,,,,,,-2.8000002,-0.79999995,-0.29999971,0,-0.10000038,0.19999981,0.60000038,0.69999981,,-0.30000001,-1.1000004,-0.10000038,0,-0.10000038,-0.10000038,-0.10000038,-0.10000038,,-1.5,0.80000019,-0.30000019,-0.19999981,-0.099999905,-0.099999905,-0.099999905,-0.10000038,,,,,,,,,,,,,,,,,,,,0.30000019,-0.9000001,-0.19999981,-0.10000038,-0.20000029,-0.19999981,-0.29999971,-0.20000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30000019,,-0.099999905,-0.099999905,-0.10000038,0,0.099999428,,,,,,,,,,
1983-05-01,1983,5,,,,,,,,,,,1.0999999,,-0.00000047683716,0.099999905,-0.099999905,0,-0.099999428,,,,,,,,,,,,,,,,,,,,,-0.9000001,-0.1,0,0.099999905,0.099999905,0.10000038,0.099999905,,,0.70000029,0.40000001,0.099999905,-0.099999905,0,-0.30000019,-0.19999981,,,,,,,,,,,,-3.5999999,-1.6000001,-1.1000004,-0.69999981,-0.60000038,-0.60000038,-0.40000057,,,1,0,0,0,0,0,0,,,-1.0999999,0,-0.099999905,-0.099999905,0,0,0,,,,,,,,,,,,,,,,,,,,,1.4000001,0.30000019,-0.29999924,0.10000038,0,0.099999905,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.10000038,0,-0.099999905,0,-0.099999428,,,,,,,,,,
1983-06-01,1983,6,,,,,,,,,,,-0.20000029,,0.30000019,0,0.20000029,-0.00000047683716,0.099999428,,,,,,,,,,,,,,,,,,,,,0,-0.1,0,-0.099999905,0,0,0,,,1.4000001,0.2,0,-0.099999905,-0.099999905,0.099999905,-0.10000038,,,,,,,,,,,,0.10000002,0.39999986,1.4000001,1.8000002,1.1000004,1.6999998,1.4000006,,,-0.099999428,-0.099999428,-0.19999981,-0.099999428,-0.099999428,-0.099999428,0,,,0.4000001,0,0,0.099999905,0,0.099999905,0.10000038,,,,,,,,,,,,,,,,,,,,,5.3000002,0.099999428,-0.60000038,-0.70000029,-0.4000001,-0.4000001,-0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999981,,0.30000019,0.099999905,0.20000029,0.099999428,0.19999981,,,,,,,,,,
1983-07-01,1983,7,,,,,,,,,,-0.19999981,,0.20000029,0.29999971,-0.00000047683716,0.19999981,0.099999905,,,,,,,,,,,,,,,,,,,,,0.10000038,0,0,0,0,0.099999905,0,,,0.69999981,0.2,0,-0.30000019,0,0.099999905,0.10000038,,,,,,,,,,,,0.29999995,0.30000019,0.30000019,-0.10000038,0,0.40000057,0.19999981,,,0,-0.10000038,-0.10000038,-0.10000038,-0.10000038,0,-0.19999981,,,0.19999981,0.099999905,0.099999905,-0.099999905,0.099999905,0,0.099999905,,,,,,,,,,,,,,,,,,,,,2.7999992,0.80000019,0.19999981,-0.5,0.19999981,0.30000019,0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.30000019,0.19999981,0.099999428,0.19999981,0.19999981,,,,,,,,,,,
1983-08-01,1983,8,,,,,,,,,,,,0.5999999,0.30000019,0.29999971,0.10000038,0.20000029,,,,,,,,,,,,,,,,,,,,,,0,-0.099999905,0,-0.099999905,-0.099999905,0,,,,0.69999999,0.099999905,0,0,0,-0.10000038,,,,,,,,,,,,,-0.9000001,-0.5999999,-0.30000019,0,-0.30000019,0.10000038,,,,0,0,-0.099999428,-0.10000038,-0.10000038,0,,,,-0.19999981,-0.099999905,0,-0.099999905,0,-0.099999905,,,,,,,,,,,,,,,,,,,,,,1.1000004,0.10000038,0,0,0,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.30000019,0.19999981,0.10000038,0.10000038,,,,,,,,,,,
1983-09-01,1983,9,,,,,,,,,,,,0.19999981,0.00000047683716,0.10000038,0.20000029,0.19999981,,,,,,,,,,,,,,,,,,,,,,0.1,0,0.099999905,0,0,0,,,,0.30000001,-0.099999905,-0.19999981,0,0.10000038,0.10000038,,,,,,,,,,,,,1.3000002,0,-0.099999428,-0.39999962,-0.5,-0.30000019,,,,-0.30000019,-0.19999981,-0.10000038,-0.099999428,-0.19999981,-0.19999981,,,,0.099999905,0,0.099999905,0,-0.099999905,0,,,,,,,,,,,,,,,,,,,,,,3.0999994,-0.19999981,0.30000019,-0.29999971,0,0.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999981,0.10000038,0.10000038,0.10000038,0.19999981,,,,,,,,,,,
1983-10-01,1983,10,,,,,,,,,,,-0.29999971,-0.099999905,-0.19999981,-0.20000029,-0.10000038,,,,,,,,,,,,,,,,,,,,,,-1.3,-0.10000038,0,0,0,0.099999905,,,,0.1,0.099999905,0.19999981,-0.099999905,-0.30000019,0,,,,,,,,,,,,,0.19999981,0.39999962,0.69999981,0.79999924,0.19999981,0.39999962,,,,0,0,-0.10000038,-0.10000038,0,0,,,,0,0.099999905,0.099999905,0.19999981,0.20000029,0.19999981,,,,,,,,,,,,,,,,,,,,,,1.5,0.59999943,0.099999905,-0.30000019,-0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19999981,0,0,0,0.099999428,,,,,,,,,,,,
1983-11-01,1983,11,,,,,,,,,,,-0.30000019,-0.10000038,0,0,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,0,0,0.099999905,0,0,,,,,0.4000001,0.10000038,0,0,0,,,,,,,,,,,,,,0.80000019,0.19999981,0.70000076,0.60000038,0.40000057,,,,,-0.19999981,-0.099999428,-0.099999428,-0.10000038,-0.10000038,,,,,0.19999981,0,0,0,0.099999905,,,,,,,,,,,,,,,,,,,,,,,2.1999998,0,-0.29999971,-0.20000029,-0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10000038,-0.10000038,0,0,0,,,,,,,,,,,,
1983-12-01,1983,12,,,,,,,,,,,0.099999905,0.30000019,0.10000038,-0.00000047683716,0,,,,,,,,,,,,,,,,,,,,,,,-0.19999981,-0.099999905,-0.099999905,0,-0.099999905,,,,,0.30000019,0.099999905,0,0.099999905,0.099999905,,,,,,,,,,,,,,0.39999962,0.30000019,0.19999981,0.19999981,0.29999924,,,,,-0.5,-0.30000019,-0.30000019,-0.29999924,-0.19999981,,,,,-0.099999905,-0.19999981,0,0.099999905,0,,,,,,,,,,,,,,,,,,,,,,,0.90000057,0.19999981,0,-0.19999981,-0.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10000038,0.10000038,0.099999428,0,,,,,,,,,,,,
1984-01-01,1984,1,,,,,,,,,,-0.19999981,0.19999957,0.19999933,,0.00000047683716,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.099999905,-0.099999905,-0.10000019,0,,,,,-1.3000002,0,-0.099999905,-0.099999905,-0.099999905,,,,,,,,,,,,,,0,0,-0.5,-0.40000057,-0.19999981,,,,,-0.10000038,-0.2,-0.19999981,-0.20000029,-0.30000019,,,,,0.19999981,0,-0.099999905,-0.099999905,-0.099999905,,,,,,,,,,,,,,,,,,,,,,,-1.4000006,0.10000038,-0.20000029,-0.19999981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.19999962,0.099999428,,-0.099999428,,,,,,,,,,,,,
1984-02-01,1984,2,,,,,,,,,,,0.30000043,0.29999971,,0.19999933,0.099999428,0.29999971,0.20000029,0.20000029,,,,,,,,,,,,,,,,,,,,-0.099999905,-0.19999981,-0.1,-0.099999905,0,0,0,0,,0.4000001,-0.099999905,-0.30000001,-0.20000029,-0.099999905,-0.29999995,-0.099999905,0,,0,-0.099999428,0,0,-0.10000038,0,-0.10000038,0,,0.60000038,-0.19999981,-0.19999981,0.30000019,0.59999943,0.39999962,0.40000057,0.10000038,,-0.2,-0.20000029,-0.20000029,-0.099999905,-0.099999905,-0.099999905,-0.099999905,-0.099999905,,-0.30000019,-0.29999971,-0.20000029,-0.099999905,0,-0.099999905,-0.099999905,-0.099999905,,,,,,,,,,,,,,,,,,,,0.099999905,-0.099999905,-0.20000029,-0.30000019,-0.20000029,-0.19999981,0.29999995,0,,-4,-4.6999989,-4.7000008,-5.2999992,-5.5000019,-5.2000008,-4.9000015,-3.8000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0.099999428,0.099999428,0.19999981,0.10000038,0.10000038,,,,,,,,,
1984-03-01,1984,3,,,,,,,,,,,-0.30000019,0,,0.10000086,0.20000029,0.10000038,0.00000047683716,-0.099999905,,,,,,,,,,,,,,,,,,,,0,0.099999905,0.1,0,0.20000029,0.099999905,0,0,,0.89999962,0.099999905,0.1,-0.19999981,-0.20000005,-0.099999905,-0.099999905,0.099999905,,0.1,0.19999981,0.2,0.29999924,0.30000019,0.20000076,0.20000076,0.10000038,,-0.5,-0.5,0,-0.19999981,0.10000038,0.40000057,0.29999924,0.59999943,,-0.2,-0.099999905,-0.099999905,-0.099999905,-0.099999905,-0.099999905,-0.099999905,0,,0.5,0.19999981,0,0.099999905,0.099999905,0,0.099999905,0.099999905,,,,,,,,,,,,,,,,,,,,1.5999999,0.099999905,-0.099999905,-0.5,-0.19999981,-0.5,-0.29999995,0.10000014,,4.3000011,3.2999992,2.7000008,1.8999996,-0.099998474,-0.20000076,-0.39999962,-1.1999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.19999981,,0.20000076,0.30000019,0.10000038,0.10000038,0,,,,,,,,,
1984-04-01,1984,4,,,,,,,,,,0.19999981,0.60000038,,0.4000001,0.19999933,0.4000001,0.39999962,0.5,,,,,,,,,,,,,,,,,,,,-0.20000029,-0.099999905,-0.1,0.099999905,0.099999905,0.099999905,0.099999905,0,,1.3000002,-0.099999905,-0.40000001,-0.30000019,-0.099999905,-0.10000014,0.099999905,-0.099999905,,0.1,0.39999962,0.40000001,0.40000057,0.5,0.39999962,0.39999962,0.5,,3.5999994,2,1.1999998,0.5,0.39999962,-0.19999981,-0.099999428,-0.19999981,,-0.1,-0.20000029,-0.19999981,-0.19999981,-0.20000029,-0.10000038,-0.10000038,-0.20000029,,0,0,0.20000029,0.099999905,0.20000029,0.099999905,0.10000038,0,,,,,,,,,,,,,,,,,,,,1.8999996,0.5999999,0,0.099999905,-0.30000019,-0.29999995,-0.20000005,-0.29999995,,-4.2000008,-4.7999992,-5.9000015,-6.1000004,-4.4000015,-3.1999969,-3.8999996,-3.1999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.60000038,,0.5,0.39999962,0.5,0.5,0.5,,,,,,,,,,
1984-05-01,1984,5,,,,,,,,,,,0.29999971,,0.099999428,0.20000076,0.19999933,0.19999981,0.19999981,,,,,,,,,,,,,,,,,,,,,-0.10000038,0,-0.099999905,-0.099999905,0,0,0.10000038,,,-1.1000001,0,-0.099999905,0,0.20000005,-0.20000005,0.099999905,,,0.19999981,0.1,0.099999428,0,0,0,0,,,3.6999989,2,1.3000002,0.70000076,0.89999962,1.5,0.69999981,,,0,0,0,0,0,0,0,,,-0.099999905,-0.10000038,0,0,0.099999905,0,0,,,,,,,,,,,,,,,,,,,,,-0.69999981,0.4000001,-0.29999971,0,0.29999995,0,0.099999905,,,-7.2000008,-6.0999985,-6.7000008,-5.2999992,-5.9000015,-4.0999985,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999981,,0.099999428,0.20000076,0.29999924,0.19999981,0.19999981,,,,,,,,,,
1984-06-01,1984,6,,,,,,,,,,,0.29999971,,0.30000019,-4.4000001,0.00000047683716,0.19999981,0.099999428,,,,,,,,,,,,,,,,,,,,,-0.099999905,-0.1,-0.099999905,-3.8000002,-0.099999905,-0.099999905,0,,,0.5,-0.40000001,-0.29999995,-0.20000005,0,0.29999995,0.099999905,,,0.40000057,0.5,0.30000019,0.30000019,0.39999962,0.39999962,0.39999962,,,3.7000008,2.2000008,1.1000004,0.39999962,0.30000019,-0.10000038,0.60000038,,,0,0,0,0.10000038,0,0,0,,,-0.099999905,0,0,4.4000001,-0.099999905,-0.10000038,0,,,,,,,,,,,,,,,,,,,,,3.1999998,-0.20000029,-0.30000019,0,0.20000005,0.20000005,0,,,-12.200001,-11.099998,-10.399998,-10.899998,-10.400002,-9.4000015,-9.6000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999981,,0.30000019,0,-0.099999428,0.099999428,0.099999428,,,,,,,,,,
1984-07-01,1984,7,,,,,,,,,,0.60000086,,0.5,4.8999996,0.4000001,0.4000001,0.30000019,,,,,,,,,,,,,,,,,,,,,-1.8,-0.60000002,-0.30000019,3.5,-0.30000019,-0.19999981,-0.20000029,,,1.9999998,0.2,-0.10000014,-0.20000005,0,-0.099999905,-0.39999986,,,0,0.40000001,0.5,0.39999962,0.30000019,0.5,0.40000057,,,2.8999996,2.6000004,0.69999886,0.30000019,0.30000019,2.1000004,-0.10000038,,,-0.099999905,0,0,-0.10000038,0,0,0,,,-0.70000029,-0.39999962,-0.19999981,-4.6000004,-0.099999905,-0.099999905,0,,,,,,,,,,,,,,,,,,,,,-0.19999981,0.4000001,0,-0.099999905,-0.29999995,0.10000014,-0.29999995,,,-1.7999992,-1.4000015,-0.90000153,-0.40000153,-0.89999771,-1.4000015,-1.5999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099999428,,0.30000019,0.29999924,0.30000019,0.30000019,0.30000019,,,,,,,,,,,
1984-08-01,1984,8,,,,,,,,,,,,0.5,0.5,0.39999962,0.4000001,0.50000048,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.4000001,-0.30000019,-0.29999971,-0.20000029,-0.19999981,,,,0.89999998,0.4000001,0.20000005,-0.099999905,0,0.20000005,,,,-0.1,-0.099999428,0,0.10000038,-0.099999428,0,,,,0.099998474,1.5,1.499999,1,-2.1999998,-0.59999943,,,,-0.30000019,-0.30000019,-0.29999971,-0.29999971,-0.29999971,-0.19999981,,,,-0.70000029,-0.5,-0.39999962,-0.30000019,-0.29999971,-0.4000001,,,,,,,,,,,,,,,,,,,,,,0.30000019,0.099999905,0.5999999,0.099999905,-0.20000005,0.39999986,,,,-2.2999992,-1.7999992,-1.7000008,-2.5,-2.6999969,-2.2999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10000038,0.099999428,0.10000038,0.10000038,,,,,,,,,,,
1984-09-01,1984,9,,,,,,,,,,,,0.099999905,0.20000076,0.20000029,0.19999981,0.099999428,,,,,,,,,,,,,,,,,,,,,,0,-0.099999905,-0.099999905,0,-0.099999905,-0.099999905,,,,0.1,0.20000005,0.20000005,0.20000005,0.099999905,0.099999905,,,,-0.30000001,-0.30000019,-0.19999981,-0.19999981,-0.10000038,-0.10000038,,,,0.10000038,0,0.30000114,0.19999981,0.39999962,0.29999924,,,,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,0,,,,-0.19999981,-0.099999905,-0.10000038,-0.099999905,-0.10000038,0,,,,,,,,,,,,,,,,,,,,,,1.1999998,0.5999999,0,0.20000005,0.099999905,0.10000014,,,,-0.79999924,-0.40000153,-1,-1.2000008,-1.6000023,-2.6000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10000038,0.10000038,0.099999428,0.099999428,,,,,,,,,,,
1984-10-01,1984,10,,,,,,,,,,,0.099999905,-0.20000076,-0.10000038,-0.099999428,-0.099999428,,,,,,,,,,,,,,,,,,,,,,,-0.4000001,-0.29999971,-0.30000019,-0.19999981,-0.20000029,,,,,0.20000005,0.099999905,0.099999905,0.20000005,0.20000005,,,,,-0.40000057,-0.5,-0.5,-0.5,-0.5,,,,2.6000004,1.3000011,1,0.59999943,0.5,1,,,,0.30000019,0.099999905,0.099999905,0.099999905,0.099999905,0.099999905,,,,-0.10000014,-0.20000029,-0.19999981,-0.30000019,-0.19999981,-0.19999981,,,,,,,,,,,,,,,,,,,,,,-0.29999971,0.10000038,-0.099999905,-0.10000014,0.20000005,0.39999986,,,,-5.9000015,-6.2999992,-5.8999977,-5.7999992,-6.5,-5.7999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10000038,-0.40000057,-0.40000057,-0.29999924,-0.29999924,,,,,,,,,,,,
